Picture,difficulty,depth,side,elevation,correctAns,opacity,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
LDD2_Pics/NR_34U.jpg,34,near,right,up,down,1,0,0,0,0,0,27,27,15,down,1,1.1781629999168217,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_26U.jpg,26,near,right,up,up,1,0,0,0,0,0,28,28,14,up,1,1.4777170000597835,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_38U.jpg,38,far,right,up,down,1,0,0,0,0,0,29,29,40,down,1,1.206945599988103,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_42D.jpg,42,far,left,down,up,1,0,0,0,0,0,30,30,35,up,1,1.0732300002127886,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_38D.jpg,38,far,right,down,up,1,0,0,0,0,0,31,31,46,up,1,1.0817961001303047,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_34U.jpg,34,far,right,up,down,1,0,0,0,0,0,32,32,39,down,1,1.1147094999905676,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_42U.jpg,42,near,left,up,down,1,0,0,0,0,0,33,33,5,down,1,0.8742753001861274,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_34D.jpg,34,far,right,down,up,1,0,0,0,0,0,34,34,45,up,1,1.2270229998975992,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_22U.jpg,22,far,left,up,up,1,0,0,0,0,0,35,35,25,up,1,0.7097590998746455,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_22U.jpg,22,far,right,up,up,1,0,0,0,0,0,36,36,37,up,1,0.9018860999494791,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_34D.jpg,34,near,left,down,up,1,0,0,0,0,0,37,37,9,up,1,1.268742199987173,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_34D.jpg,34,near,right,down,up,1,0,0,0,0,0,38,38,21,up,1,1.9968679000157863,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_22D.jpg,22,far,left,down,down,1,0,0,0,0,0,39,39,31,down,1,0.6402904000133276,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_38U.jpg,38,near,right,up,down,1,0,0,0,0,0,40,40,16,down,1,0.7705119999591261,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_18D.jpg,18,near,left,down,down,1,0,0,0,0,0,41,41,6,down,1,0.7277398998849094,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_26D.jpg,26,far,right,down,down,1,0,0,0,0,0,42,42,44,down,1,0.8625113000161946,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_18U.jpg,18,near,right,up,up,1,0,0,0,0,0,43,43,12,up,1,1.1604124000295997,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_18D.jpg,18,near,right,down,down,1,0,0,0,0,0,44,44,18,down,1,0.7811843000818044,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_38U.jpg,38,far,left,up,down,1,0,0,0,0,0,45,45,28,down,1,0.826674000127241,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_18D.jpg,18,far,right,down,down,1,0,0,0,0,0,46,46,42,down,1,0.7507285999599844,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_26D.jpg,26,far,left,down,down,1,0,0,0,0,0,47,47,32,down,1,0.7300742999650538,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_42U.jpg,42,far,left,up,down,1,1,0,1,0,0,0,0,29,down,1,0.7922511999495327,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_18U.jpg,18,far,right,up,up,1,1,0,1,0,0,1,1,36,up,1,0.9486306000035256,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_26U.jpg,26,far,left,up,up,1,1,0,1,0,0,2,2,26,up,1,0.7071121998596936,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_22U.jpg,22,far,left,up,up,1,1,0,1,0,0,3,3,25,up,1,0.5784150999970734,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_38D.jpg,38,far,left,down,up,1,1,0,1,0,0,4,4,34,up,1,0.5833988999947906,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_38D.jpg,38,far,right,down,up,1,1,0,1,0,0,5,5,46,up,1,0.9091154998168349,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_26D.jpg,26,far,right,down,down,1,1,0,1,0,0,6,6,44,down,1,0.7560937001835555,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_18U.jpg,18,near,right,up,up,1,1,0,1,0,0,7,7,12,up,1,0.8977648001164198,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_42D.jpg,42,near,right,down,up,1,1,0,1,0,0,8,8,23,up,1,0.818344899918884,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_18U.jpg,18,far,left,up,up,1,1,0,1,0,0,9,9,24,up,1,0.644463799893856,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_42U.jpg,42,near,right,up,down,1,1,0,1,0,0,10,10,17,down,1,0.7831834999378771,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_18D.jpg,18,near,left,down,down,1,1,0,1,0,0,11,11,6,down,1,0.6282491001766175,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_34U.jpg,34,far,right,up,down,1,1,0,1,0,0,12,12,39,down,1,1.1838058000430465,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_22D.jpg,22,far,right,down,down,1,1,0,1,0,0,13,13,43,down,1,0.5795342000201344,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_34U.jpg,34,far,left,up,down,1,1,0,1,0,0,14,14,27,down,1,1.112740800017491,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_38D.jpg,38,near,left,down,up,1,1,0,1,0,0,15,15,10,up,1,0.7846691999584436,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_34D.jpg,34,far,right,down,up,1,1,0,1,0,0,16,16,45,up,1,0.8842221999075264,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_42U.jpg,42,far,right,up,down,1,1,0,1,0,0,17,17,41,down,1,0.6224026000127196,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_22D.jpg,22,far,left,down,down,1,1,0,1,0,0,18,18,31,down,1,0.7531045000068843,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_34D.jpg,34,far,left,down,up,1,1,0,1,0,0,19,19,33,up,1,0.8140977001748979,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_38D.jpg,38,near,right,down,up,1,1,0,1,0,0,20,20,22,up,1,0.889776699943468,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_18D.jpg,18,far,left,down,down,1,1,0,1,0,0,21,21,30,down,1,0.6816950999200344,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_42D.jpg,42,far,left,down,up,1,1,0,1,0,0,22,22,35,up,1,0.7704630999360234,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_38U.jpg,38,near,right,up,down,1,1,0,1,0,0,23,23,16,down,1,0.8158960998989642,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_26D.jpg,26,near,left,down,down,1,1,0,1,0,0,24,24,8,down,1,0.6685164000373334,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_26U.jpg,26,near,right,up,up,1,1,0,1,0,0,25,25,14,up,1,1.4440957000479102,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_22D.jpg,22,near,left,down,down,1,1,0,1,0,0,26,26,7,down,1,0.6537551998626441,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_26U.jpg,26,far,right,up,up,1,1,0,1,0,0,27,27,38,up,1,0.6792350998148322,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
